cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,2.07E+08,3.73E+06,2244125,2244125,0,400750
100,2.17E+08,4.00E+06,2244152,2244153,0,438350
100,2.15E+08,4.53E+06,2244158,2244153,0,431000
100,2.13E+08,4.52E+06,2244211,2244211,0,426450
100,1.98E+08,3.82E+06,2244259,2244258,0,367450
100,2.15E+08,4.42E+06,2244343,2244343,0,433550
100,2.02E+08,4.07E+06,2244378,2244378,0,384700
100,2.17E+08,3.56E+06,2244421,2244420,0,439650
100,2.13E+08,3.95E+06,2244469,2244469,0,426450
100,2.14E+08,3.62E+06,2244642,2244642,0,430550
100,2.15E+08,3.92E+06,2244678,2244678,0,431000
100,1.97E+08,3.77E+06,2244702,2244701,0,365250
100,2.17E+08,3.55E+06,2244866,2244866,0,438200
100,2.07E+08,3.54E+06,2244951,2244953,0,400750
100,2.13E+08,3.78E+06,2244993,2244993,0,426450
100,2.07E+08,3.67E+06,2245003,2245003,0,399500
100,2.17E+08,3.81E+06,2245014,2245014,0,438200
100,2.02E+08,3.78E+06,2245024,2245029,0,385000
100,2.17E+08,4.27E+06,2245103,2245103,0,438350
100,2.02E+08,3.73E+06,2245125,2245125,0,385000
100,2.04E+08,4.16E+06,2245141,2245141,0,390000
100,2.17E+08,3.57E+06,2245181,2245181,0,439750
100,2.07E+08,3.68E+06,2245195,2245195,0,400750
100,2.07E+08,3.54E+06,2245263,2245259,0,400750
100,2.17E+08,3.57E+06,2245390,2245390,0,439650
100,2.04E+08,3.72E+06,2245420,2245420,0,389350
100,2.07E+08,3.54E+06,2245530,2245530,0,400750
100,2.07E+08,3.94E+06,2245590,2245590,0,400750
100,2.02E+08,3.80E+06,2245600,2245600,0,384300
100,2.17E+08,3.84E+06,2245609,2245608,0,439650
100,2.04E+08,3.77E+06,2245637,2245637,0,390400
100,2.13E+08,3.93E+06,2245685,2245684,0,426450
100,1.96E+08,3.77E+06,2245691,2245691,0,358700
100,2.02E+08,3.63E+06,2245766,2245766,0,384300
100,2.17E+08,3.86E+06,2245812,2245812,0,438350
100,2.17E+08,3.60E+06,2245870,2245865,0,439650
100,1.99E+08,3.67E+06,2245890,2245893,0,372500
100,2.04E+08,3.77E+06,2245903,2245904,0,390000
100,2.17E+08,3.84E+06,2245950,2245950,0,439650
100,2.14E+08,3.68E+06,2246010,2246010,0,430550
100,1.98E+08,3.65E+06,2246024,2246023,0,367450
100,2.17E+08,4.20E+06,2246028,2246028,0,438350
100,1.94E+08,4.26E+06,2246066,2246066,0,354950
100,2.07E+08,3.54E+06,2246103,2246104,0,400650
100,1.98E+08,4.03E+06,2246155,2246155,0,367050
100,2.15E+08,4.19E+06,2246162,2246162,0,430550
100,2.17E+08,3.74E+06,2246190,2246190,0,439650
100,2.15E+08,3.83E+06,2246235,2246235,0,433550
100,1.87E+08,3.78E+06,2246246,2246246,0,336650
100,2.07E+08,3.70E+06,2246265,2246265,0,400750
100,2.17E+08,4.16E+06,2246311,2246311,0,438350
100,2.04E+08,3.73E+06,2246316,2246316,0,388450
100,2.14E+08,3.55E+06,2246338,2246338,0,430550
100,2.08E+08,3.68E+06,2246360,2246361,0,401600
100,2.04E+08,4.21E+06,2246415,2246415,0,390400
100,2.17E+08,3.64E+06,2246438,2246437,0,439650
100,2.17E+08,3.60E+06,2246489,2246489,0,438200
100,2.17E+08,3.69E+06,2246524,2246524,0,439650
100,2.14E+08,3.80E+06,2246534,2246533,0,430550
100,2.00E+08,3.92E+06,2246564,2246564,0,378600
100,2.17E+08,3.81E+06,2246626,2246626,0,439650
100,2.04E+08,4.04E+06,2246633,2246633,0,388450
100,2.17E+08,3.76E+06,2246644,2246644,0,438350
100,1.97E+08,4.26E+06,2246645,2246644,0,366050
100,2.17E+08,3.55E+06,2246669,2246669,0,439650
100,2.02E+08,3.76E+06,2246672,2246671,0,385300
100,2.17E+08,3.92E+06,2246674,2246674,0,438200
100,2.02E+08,3.55E+06,2246680,2246680,0,384700
100,2.05E+08,3.83E+06,2246685,2246685,0,392100
100,2.17E+08,3.65E+06,2246691,2246691,0,438200
100,2.14E+08,3.73E+06,2246710,2246710,0,430550
100,1.99E+08,3.74E+06,2246732,2246732,0,371500
100,2.17E+08,3.61E+06,2246791,2246791,0,439650
100,2.17E+08,3.81E+06,2246806,2246806,0,439750
