cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,3.38E+08,7.08E+06,2926085,2926085,0,608900
100,3.34E+08,7.17E+06,2927157,2927155,0,566100
100,3.38E+08,7.08E+06,2927553,2927553,0,616500
100,3.38E+08,7.08E+06,2928569,2928569,0,617150
100,3.32E+08,7.14E+06,2929274,2929277,0,559450
100,3.38E+08,7.08E+06,2930959,2930959,0,600300
100,3.38E+08,7.08E+06,2932659,2932660,0,586850
100,3.38E+08,7.08E+06,2934047,2934044,0,626650
100,3.38E+08,7.08E+06,2934741,2934739,0,586850
100,3.38E+08,7.08E+06,2935324,2935321,0,628550
100,3.38E+08,7.08E+06,2935922,2935924,0,626650
100,3.38E+08,7.08E+06,2936271,2936268,0,623100
100,3.38E+08,7.08E+06,2936939,2936939,0,603700
100,3.38E+08,7.08E+06,2937192,2937192,0,609950
100,3.38E+08,7.08E+06,2937310,2937312,0,586850
100,3.38E+08,7.08E+06,2937478,2937478,0,618050
100,3.38E+08,7.08E+06,2939199,2939190,0,607350
100,3.38E+08,7.08E+06,2939922,2939922,0,594100
100,3.36E+08,7.28E+06,2940694,2940693,0,573700
100,3.38E+08,7.08E+06,2940985,2940985,0,630200
100,3.38E+08,7.08E+06,2941238,2941238,0,638900
100,3.38E+08,7.08E+06,2941848,2941848,0,618300
100,3.38E+08,7.08E+06,2943142,2943143,0,609950
100,3.38E+08,7.08E+06,2943368,2943370,0,617950
100,3.38E+08,7.08E+06,2943983,2943983,0,617150
100,3.38E+08,7.08E+06,2944356,2944356,0,594100
100,2.92E+08,7.27E+06,2944574,2944574,0,445150
100,3.38E+08,7.08E+06,2944655,2944656,0,630200
100,3.34E+08,7.40E+06,2945253,2945255,0,566150
100,3.38E+08,7.08E+06,2946900,2946900,0,644850
100,3.38E+08,7.08E+06,2949758,2949760,0,639100
100,3.38E+08,7.08E+06,2949850,2949849,0,617150
100,3.38E+08,7.08E+06,2950726,2950727,0,594100
100,3.38E+08,7.08E+06,2951266,2951269,0,616850
100,3.38E+08,7.08E+06,2952961,2952963,0,607350
100,3.38E+08,7.08E+06,2953241,2953243,0,586850
100,3.34E+08,7.12E+06,2953755,2953756,0,566100
100,3.38E+08,7.08E+06,2953836,2953836,0,626650
100,3.38E+08,7.08E+06,2956085,2956084,0,626650
100,3.30E+08,7.26E+06,2957702,2957702,0,553200
100,3.38E+08,7.08E+06,2958489,2958489,0,630100
100,3.38E+08,7.08E+06,2959081,2959081,0,619250
100,3.38E+08,7.08E+06,2961558,2961558,0,630200
100,3.38E+08,7.08E+06,2963278,2963278,0,640500
100,3.38E+08,7.08E+06,2963299,2963301,0,617950
100,3.38E+08,7.08E+06,2963362,2963357,0,630200
100,3.38E+08,7.08E+06,2963880,2963882,0,610850
100,3.38E+08,7.08E+06,2964242,2964243,0,613450
100,3.38E+08,7.08E+06,2964421,2964421,0,630200
100,3.28E+08,7.27E+06,2964559,2964559,0,548950
100,3.38E+08,7.08E+06,2965182,2965183,0,620950
100,3.38E+08,7.08E+06,2965510,2965509,0,638900
100,3.38E+08,7.08E+06,2965545,2965545,0,620150
100,3.38E+08,7.08E+06,2967945,2967944,0,630200
100,3.38E+08,7.08E+06,2968477,2968477,0,617150
100,3.38E+08,7.08E+06,2968843,2968844,0,640500
100,3.38E+08,7.08E+06,2969738,2969737,0,638900
100,3.38E+08,7.08E+06,2970399,2970401,0,617150
100,3.38E+08,7.08E+06,2970566,2970564,0,613450
100,3.38E+08,7.13E+06,2970955,2970955,0,580400
100,3.31E+08,7.18E+06,2971153,2971154,0,557950
100,3.38E+08,7.08E+06,2971794,2971794,0,609950
100,3.38E+08,7.08E+06,2972526,2972526,0,594100
100,3.38E+08,7.08E+06,2973021,2973021,0,610000
100,3.38E+08,7.08E+06,2973923,2973923,0,618450
100,3.28E+08,7.20E+06,2974020,2974020,0,549100
100,3.38E+08,7.08E+06,2974893,2974891,0,618050
100,3.34E+08,7.13E+06,2976003,2976000,0,567400
100,3.38E+08,7.08E+06,2976260,2976261,0,603700
100,3.38E+08,7.08E+06,2978465,2978467,0,618300
100,3.34E+08,7.09E+06,2979035,2979035,0,567400
100,3.38E+08,7.08E+06,2979211,2979213,0,618300
100,3.38E+08,7.08E+06,2979289,2979287,0,594100
100,3.38E+08,7.08E+06,2980099,2980103,0,642650
100,3.38E+08,7.08E+06,2981227,2981228,0,586850
100,3.38E+08,7.08E+06,2981296,2981296,0,617950
100,3.38E+08,7.08E+06,2981394,2981389,0,608500
100,3.38E+08,7.08E+06,2982030,2982023,0,630200
